pref_name,facility_name,n_specialists,match_status,match_method,coordinate_source,assignment_basis,care_setting,ref_facility_name,iryoken2_code,iryoken2_name,lon,lat,reason_code,contested
茨城県,日立総合病院,1,matched,normalized_suffix,iryojoho_hospital,automatic,care,株式会社日立製作所日立総合病院,0802,日立,140.644868,36.590381,,0
茨城県,牛久愛和総合病院,1,matched,normalized_suffix,iryojoho_hospital,automatic,care,医療法人社団常仁会牛久愛和総合病院,0807,取手・竜ヶ崎,140.142669,35.998577,,0
茨城県,筑波メディカルセンター病院,2,matched,normalized_suffix,iryojoho_hospital,automatic,care,公益財団法人　筑波メディカルセンター　筑波メディカルセンター病院,0806,つくば,140.109444,36.088889,,0
茨城県,筑波大学,4,matched,crosswalk,iryojoho_hospital,university_hospital,care,筑波大学附属病院,0806,つくば,,,,0
栃木県,さつきホームクリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,さつきホームクリニック,0903,宇都宮,139.873138,36.54966,,0
栃木県,佐野厚生総合病院,1,matched,normalized_exact,ksj_p04,automatic,care,佐野厚生総合病院,0906,両毛,139.57347829603773,36.32509568210729,,0
栃木県,国際医療福祉大学病院,1,matched,normalized_exact,ksj_p04,automatic,care,国際医療福祉大学病院,0901,県北,139.97130775112112,36.911277509946196,,0
栃木県,坂本内科クリニック,1,unmatched,,,automatic,,,,,,,no_name_match,0
栃木県,新小山市民病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,新小山市民病院,0905,県南,139.800064,36.275496,,0
栃木県,杏林会 今井病院,1,unmatched,,,automatic,,,,,,,no_name_match,0
栃木県,栃木県済生会宇都宮病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,栃木県済生会宇都宮病院,0903,宇都宮,139.897351,36.579108,,0
栃木県,独立行政法人国立病院機構 栃木医療センター,2,matched,normalized_exact,ksj_p04,automatic,care,独立行政法人国立病院機構栃木医療センター,0903,宇都宮,139.86601269847975,36.58021176271799,,0
栃木県,獨協医科大学,2,matched,crosswalk,ksj_p04,university_hospital,care,獨協医科大学病院,0905,県南,,,,0
栃木県,自治医科大学,5,matched,crosswalk,ksj_p04,university_hospital,care,自治医科大学附属病院,0905,県南,,,,0
栃木県,芳賀赤十字病院,2,matched,normalized_exact,ksj_p04,automatic,care,芳賀赤十字病院,0904,県東,140.011907,36.451646,,0
栃木県,那須赤十字病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,那須赤十字病院,0901,県北,140.037441,36.881687,,0
群馬県,前橋城南病院,1,matched,normalized_suffix,iryojoho_hospital,automatic,care,（医社）敬寿会前橋城南病院,1001,前橋,139.14505,36.391314,,0
群馬県,前橋赤十字病院,3,matched,normalized_exact,iryojoho_hospital,automatic,care,前橋赤十字病院,1001,前橋,139.094574,36.358528,,0
群馬県,川島内科クリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,川島内科クリニック,1002,渋川,139.001583,36.492826,,0
群馬県,施設掲載なし,1,unassignable,crosswalk,crosswalk,unassignable,,,,,,,,0
群馬県,桐生厚生総合病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,桐生厚生総合病院,1009,桐生,139.327488,36.405576,,0
群馬県,群馬大学,3,matched,crosswalk,iryojoho_hospital,university_hospital,care,群馬大学医学部附属病院,1001,前橋,,,,0
群馬県,群馬県立がんセンター,1,matched,normalized_exact,iryojoho_hospital,automatic,care,群馬県立がんセンター,1010,太田・館林,139.364834,36.257009,,0
群馬県,群馬県立小児総合医療センター,1,unmatched,,,automatic,,,,,,,no_name_match,0
埼玉県,TMGあさか医療センター,1,matched,normalized_suffix,iryojoho_hospital,automatic,care,医療法人社団武蔵野会　ＴＭＧあさか医療センター,1102,南西部,139.59323,35.811419,,0
埼玉県,あずさクリニック,1,unmatched,,,automatic,,,,,,,no_name_match,0
埼玉県,かくたクリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,かくたクリニック,1109,北部,139.42132,36.133937,,0
埼玉県,さいたま市立病院,2,matched,normalized_exact,iryojoho_hospital,automatic,care,さいたま市立病院,1104,さいたま,139.679599,35.890379,,0
埼玉県,さいたま赤十字病院,3,matched,normalized_exact,iryojoho_hospital,automatic,care,さいたま赤十字病院,1104,さいたま,139.631453,35.891803,,0
埼玉県,さとむら内科クリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,さとむら内科クリニック,1104,さいたま,139.658194,35.847949,,0
埼玉県,はらこどもクリニック,1,matched,normalized_suffix,iryojoho_clinic,automatic,care,医療法人社団皆誠会はらこどもクリニック,1107,西部,139.435742,35.806731,,0
埼玉県,ひまわりこどもクリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,ひまわりこどもクリニック,1105,県央,139.521699,36.048403,,0
