area_code,area_name,pref_code,pref_name,population_2020,source,retrieved_on,pop_0_4,pop_5_9,pop_10_14,pop_15_19,pop_20_24,pop_25_29,pop_30_34,pop_35_39,pop_40_44,pop_45_49,pop_50_54,pop_55_59,pop_60_64,pop_65_69,pop_70_74,pop_75_79,pop_80_84,pop_85_89,pop_90_94,pop_95_99,pop_100plus,pop_65plus,pop_age_unknown,pop_total_census
2502,湖南,25,滋賀県,346482,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,15926,17746,18176,18411,20242,17455,19144,22409,25867,29183,22974,18742,15731,17712,20697,15475,10301,6304,3026,833,134,74482,9994,346482
2503,甲賀,25,滋賀県,142818,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,5403,6241,6783,7207,6961,6785,7888,8361,9273,10865,8927,8761,8946,9570,10125,7108,5181,3737,1987,519,69,38296,2121,142818
2504,東近江,25,滋賀県,226694,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,8819,10723,11050,11021,10507,10864,12114,13751,15376,16421,14061,13526,13258,15189,16308,11635,8690,6241,3274,929,175,62441,2762,226694
2505,湖東,25,滋賀県,155308,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,6088,7181,7487,8033,8196,7366,8220,9002,10351,11753,9820,9017,8769,9345,10046,7477,5622,4123,2154,590,102,39459,4566,155308
2506,湖北,25,滋賀県,150861,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,5560,6681,7064,7381,6729,6454,7424,8321,9602,10710,9591,9242,9154,9769,10429,8331,6571,4863,2555,769,120,43407,3541,150861
2507,湖西,25,滋賀県,46377,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1399,1667,1893,1983,1756,1701,1909,2247,2575,3002,2853,3085,3338,3728,4046,3125,2415,1949,1052,280,53,16648,321,46377
2601,丹後,26,京都府,89638,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2727,3243,3684,3539,2019,2741,3369,3909,4683,6070,5653,6159,6386,7075,8272,6439,5406,4320,2498,827,178,35015,441,89638
2602,中丹,26,京都府,189488,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,7030,7899,8330,9177,7141,7718,8722,9766,11539,13926,11627,10919,11110,12283,15547,11505,9012,7051,4007,1122,198,60725,3859,189488
2603,南丹,26,京都府,130710,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,4098,5217,5727,6570,6206,4801,5436,6631,7725,8944,8111,8112,8396,9970,11287,8214,5902,4335,2320,669,106,42803,1933,130710
2604,京都・乙訓,26,京都府,1617143,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,53986,58811,61449,74499,100446,80671,81432,88867,102155,121875,108269,95500,82322,89294,115381,90011,66868,45875,21381,6015,1117,435942,70919,1617143
2605,山城北,26,京都府,429990,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,14576,17982,20252,22294,22542,17267,18637,22356,28348,35846,29340,24903,22631,27742,36302,28228,18511,11305,4804,1271,227,128390,4626,429990
2606,山城南,26,京都府,121118,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,5256,6270,6928,6663,5324,4359,5612,7187,8671,10026,8244,7090,6735,7680,8997,6377,4125,2595,1391,387,66,31618,1135,121118
2701,豊能,27,大阪府,1056344,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,44283,49417,48242,50452,56488,48982,54643,63549,72224,85910,76498,64610,53207,56557,70208,56644,42680,27440,12131,3199,508,269367,18472,1056344
2702,三島,27,大阪府,758811,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,30043,32721,34940,36477,38277,35469,39397,43901,51521,63119,53823,43310,37126,42129,53624,45243,31471,18613,8065,2060,319,201524,17163,758811
2703,北河内,27,大阪府,1139459,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,38040,42716,48052,53846,56914,49515,50856,56577,70419,93640,84283,69478,57241,67257,86694,74226,51186,28713,11456,2966,484,322982,44900,1139459
2704,中河内,27,大阪府,827357,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,27422,30729,33603,39220,44833,39321,39341,42229,49957,66740,61203,52064,41756,47064,60506,52140,37806,21998,8522,2278,348,230662,28277,827357
2705,南河内,27,大阪府,592506,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,19198,22394,25035,29413,30756,24776,25354,28446,34278,45993,42577,38455,34251,38682,47876,40660,28831,17084,7512,1917,300,182862,8718,592506
2706,堺市,27,大阪府,826161,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,30149,34179,37763,39477,39498,37674,39835,44511,54177,68966,58287,48527,40715,48109,62454,51593,36558,21958,9596,2466,397,233131,19272,826161
2707,泉州,27,大阪府,884635,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,31299,36908,41717,47571,48635,39895,40435,45385,54790,72389,64840,56059,48366,54276,64302,52239,37456,23183,9989,2521,408,244374,11972,884635
2708,大阪市,27,大阪府,2752412,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,96980,96876,96793,104365,151794,182324,177163,176884,184996,215162,192168,165582,136319,145175,173068,138973,108421,71646,30586,7641,1311,676821,98185,2752412
2801,神戸,28,兵庫県,1525152,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,50728,58246,62341,66365,71788,64733,70852,81090,93807,114502,101814,92818,85876,92630,108565,84608,62634,44056,20304,5519,845,419161,91031,1525152
2804,東播磨,28,兵庫県,716073,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,29074,32203,32523,33461,32550,34059,38216,42241,47345,56908,48970,43007,39053,45056,53553,42205,28190,17600,7657,1887,273,196421,10042,716073
2805,北播磨,28,兵庫県,264135,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,8699,10570,11520,12234,11365,11189,12016,13614,15781,19312,16885,16357,16518,19285,21590,17108,12382,8947,4717,1383,243,85655,2420,264135
2808,但馬,28,兵庫県,157989,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,5110,6255,7020,6515,4142,5293,6444,7858,8930,10495,9630,10191,11513,12705,13330,10376,8435,7235,4052,1266,218,57617,976,157989
2809,丹波,28,兵庫県,101082,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3402,4167,4334,4185,3475,3842,4384,5099,5828,6538,5943,6273,7095,7995,8589,6263,5079,4252,2368,725,126,35397,1120,101082
2810,淡路,28,兵庫県,127340,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3967,4815,5242,5085,4027,4157,5062,6081,7345,8554,7691,7933,8700,10404,11851,8262,6707,5726,3278,993,169,47390,1291,127340
2811,阪神,28,兵庫県,1754911,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,65702,73491,77728,82252,81641,75219,83222,96418,113669,141526,129180,110945,95052,101774,121656,97001,71553,46637,21204,5553,950,466328,62538,1754911
2812,播磨姫路,28,兵庫県,818320,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,29793,35287,37988,39042,36657,35722,39377,44879,51999,63652,54132,50492,47753,53945,62445,48565,34744,24004,11171,3220,480,238574,12973,818320
2901,奈良,29,奈良県,354630,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,11598,13596,14512,16424,17164,13803,15556,18270,21220,26938,24653,22557,21088,23990,28477,22709,16733,11094,5456,1505,248,110212,7039,354630
2902,東和,29,奈良県,198650,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,6389,7520,8280,10821,10055,8425,8796,9887,11357,13630,12528,12364,12530,14689,16459,12746,9526,6592,3279,936,148,64375,1693,198650
2903,西和,29,奈良県,338775,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,11591,14304,15613,16160,14547,12471,14689,17712,21294,26858,23209,20536,19700,23177,28845,23546,15613,9925,4639,1309,204,107258,2833,338775
2904,中和,29,奈良県,367425,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,13326,15558,17000,18135,17054,16053,17691,19733,23271,28363,25656,23593,21422,24095,28091,22464,15989,9756,4551,1316,190,106452,4118,367425
2905,南和,29,奈良県,64993,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1267,1669,2048,2523,2253,2050,2154,2560,3004,3691,3789,4394,5044,5990,6104,4738,4056,3209,1662,451,69,26279,2268,64993
3001,和歌山,30,和歌山県,413354,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,14484,16321,16987,17665,17278,17809,19976,21934,24968,31397,27931,26650,25146,27574,33344,27173,20258,14272,6871,1877,310,131679,3129,413354
3002,那賀,30,和歌山県,112783,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3884,4786,5178,5497,5047,4805,5193,5966,7086,8783,8044,7713,7258,7860,8610,6256,4450,3077,1556,432,57,32298,1245,112783
3003,橋本,30,和歌山県,83611,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2480,3129,3504,3788,3252,3083,3603,3955,4503,5611,5052,5608,6092,6779,7362,5611,4288,3270,1684,484,75,29553,398,83611
3004,有田,30,和歌山県,69699,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2185,2769,3091,3024,2433,2593,2958,3541,3992,4835,4423,4603,4795,5399,5873,4430,3685,2772,1479,405,54,24097,360,69699
3005,御坊,30,和歌山県,60324,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1962,2371,2585,3113,2028,2159,2574,2982,3401,4149,3808,3896,4141,4713,4946,3714,3003,2420,1353,351,47,20547,608,60324
3006,田辺,30,和歌山県,120871,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3826,4622,5312,4866,3673,4401,5126,6123,7286,8715,7844,8369,8145,8937,9859,7851,6326,4871,2580,749,109,41282,1281,120871
3007,新宮,30,和歌山県,61942,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1651,2058,2175,1997,1383,1769,2266,2551,3103,3816,3695,3974,4461,5271,6297,4989,4010,3194,1708,500,75,26044,999,61942
3101,東部,31,鳥取県,224492,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,8117,9491,9884,10744,9790,8861,10727,12692,14248,15148,13039,13866,15274,17134,16588,11331,9854,8039,4533,1318,232,69029,3582,224492
3102,中部,31,鳥取県,99193,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3646,4258,4531,4294,2907,3562,4317,5342,6000,6529,5449,6041,7118,8167,8262,5908,4805,4167,2433,786,141,34669,530,99193
3103,西部,31,鳥取県,229722,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,8831,9657,9915,9912,8739,9519,10703,12754,14528,16316,13636,13441,14506,16436,17984,13304,10801,8396,4702,1478,247,73348,3917,229722
3201,松江,32,島根県,240678,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,9025,10439,10744,11698,10509,10148,11202,13057,14799,17111,14687,14501,14652,16102,18112,13174,10798,8806,4666,1423,252,73333,4773,240678
3202,雲南,32,島根県,52433,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1573,1957,2134,2017,1369,1489,1889,2372,2959,3068,2724,3086,3853,4711,4935,3318,3277,3071,1705,559,90,21666,277,52433
3203,出雲,32,島根県,172775,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,7277,7939,8099,7698,6651,8077,9000,9725,11452,12069,10229,9966,10465,11809,12937,8743,7553,6399,3314,1005,184,51944,2184,172775
3204,大田,32,島根県,50612,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1548,1945,2064,1917,1097,1489,1905,2391,2626,2919,2506,2866,3789,4419,4955,3592,3072,2831,1741,646,107,21363,187,50612
3205,浜田,32,島根県,77551,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2466,2888,2989,3432,2758,2976,3186,3872,4438,4977,4360,4690,5302,6181,6826,4955,4238,3563,1990,610,90,28453,764,77551
3206,益田,32,島根県,57955,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1871,2185,2394,2344,1355,1796,2289,2709,3221,3512,2911,3346,4194,5015,5559,3936,3458,2915,1606,486,99,23074,754,57955
3207,隠岐,32,島根県,19122,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,636,751,717,707,440,633,783,989,1014,1049,902,1008,1436,1848,1982,1296,1149,962,578,199,34,8048,9,19122
3301,県南東部,33,岡山県,916760,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,34819,38579,39971,44489,47582,44319,46275,51813,58580,69385,57000,52663,51454,55393,66286,51662,36935,28056,14136,4019,677,257164,22667,916760
3302,県南西部,33,岡山県,697598,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,25448,28968,30522,31416,30686,29657,32707,36283,41010,50395,41168,37092,38281,42796,51707,41289,29251,21332,10561,3022,542,200500,43465,697598
3303,高梁・新見,33,岡山県,57151,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1392,1780,2050,2706,2458,1953,2040,2360,2755,3099,2859,3379,4299,4887,5006,3789,3802,3345,1942,648,91,23510,511,57151
3304,真庭,33,岡山県,43538,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1397,1689,1876,1639,1133,1312,1710,2137,2489,2566,2211,2631,3227,3828,3922,2796,2662,2365,1332,434,68,17407,114,43538
3305,津山・英田,33,岡山県,173385,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,6160,7042,7659,8181,6201,6722,7861,8867,10333,11522,9914,9945,11630,13033,14474,10165,8771,7247,4299,1203,218,59410,1938,173385
3401,広島,34,広島県,1366912,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,54926,61752,63127,64033,62865,66501,72383,80110,92465,111326,93487,81065,73427,79576,94399,71828,50272,33947,17190,5240,933,353385,36060,1366912
3402,広島西,34,広島県,140492,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,5319,6290,6177,6101,5700,6029,6815,7942,8553,9991,8732,8343,9212,10507,11612,8386,6064,4558,2404,730,107,44368,920,140492
3403,呉,34,広島県,236522,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,6959,8450,9285,10026,10252,9780,10253,11310,13607,17011,14884,13824,13954,16418,21813,18089,13256,9500,4572,1370,260,85278,1649,236522
3404,広島中央,34,広島県,227759,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,8651,10197,10565,12489,15424,11179,11748,12796,14253,16429,13910,12732,12162,13218,15630,11777,8062,6015,3211,1033,177,59123,6101,227759
3405,尾三,34,広島県,236868,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,7225,9226,9860,9893,8372,8972,10281,11894,13447,16346,13891,13854,15754,18498,21227,16470,12544,10080,5432,1669,245,86165,1688,236868
3406,福山・府中,34,広島県,506835,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,19396,22496,23392,22495,21854,23519,25672,28456,32644,38598,31579,28791,29543,34310,38370,29972,21911,15368,7840,2414,411,150596,7804,506835
3407,備北,34,広島県,84314,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2627,3228,3530,3339,2612,2966,3377,3923,4659,5245,4520,4672,5783,6883,7442,5320,4854,4567,2868,916,166,33016,817,84314
3501,岩国,35,山口県,135159,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,4417,5329,5759,5669,4713,5204,5692,6621,7833,9702,8290,8141,8789,10163,11693,9060,7286,5748,2785,873,152,47760,1240,135159
3502,柳井,35,山口県,74336,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1837,2342,2784,2933,1946,2142,2483,3125,3954,4951,4257,4231,5203,6163,7715,6219,4843,3858,2174,670,122,31764,384,74336
3503,周南,35,山口県,243225,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,8626,9684,10664,10163,8354,10116,11092,12515,14908,18636,15450,13623,14372,16961,20518,16893,11573,7910,3844,1208,182,79089,5933,243225
3504,山口・防府,35,山口県,307945,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,11700,13336,13788,15620,14583,13030,15100,17281,19625,22708,18874,17880,18435,20348,23416,16959,13219,10278,5173,1527,289,91209,4776,307945
3505,宇部・小野田,35,山口県,246143,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,8080,9733,10163,10664,11343,9603,10684,12699,15007,17163,14816,14085,15119,18900,21963,15752,12245,9190,4673,1427,207,84357,2627,246143
3506,下関,35,山口県,255051,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,7954,9696,10505,10740,10367,9534,10530,12898,14856,17523,15500,14965,16385,19586,22964,17098,13646,10355,4928,1486,263,90326,3272,255051
3507,長門,35,山口県,32519,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,792,1046,1201,1136,785,920,1064,1460,1706,1937,1717,1915,2437,3270,3494,2453,2197,1763,875,228,38,14318,85,32519
3508,萩,35,山口県,47681,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1040,1415,1717,1627,1157,1222,1517,2017,2554,2937,2669,2914,3576,4714,5145,3758,3294,2516,1288,368,51,21134,185,47681
3601,東部,36,徳島県,509036,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,16764,19244,19845,20945,20647,19255,22684,26821,30858,35498,30525,30219,31977,37115,40676,28195,21925,17138,8860,2363,361,156633,27121,509036
3603,南部,36,徳島県,137526,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3981,4787,5632,5838,4506,4937,5580,6905,7928,9176,7982,8464,9314,11234,12706,9194,7850,6111,3127,975,130,51327,1169,137526
3605,西部,36,徳島県,72997,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1906,2400,2570,2559,1725,2120,2821,3477,3911,4182,4036,4579,6188,7174,6769,4589,4679,4085,2367,635,88,30386,137,72997
3702,小豆,37,香川県,26716,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,750,817,893,789,565,798,978,1180,1420,1654,1515,1660,2013,2486,2840,2057,1674,1412,865,262,49,11645,39,26716
3706,東部,37,香川県,522759,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,18510,21508,22786,23519,20468,21396,24624,28994,34109,40252,33330,30462,30935,34384,40998,28907,22004,16527,8493,2357,431,154101,17765,522759
3707,西部,37,香川県,400769,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,14142,16674,17677,18227,15442,16953,19129,21454,25810,28914,23570,22792,25104,28686,34238,23502,18757,14965,7976,2269,394,130787,4094,400769
3801,宇摩,38,愛媛県,82754,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2494,2966,3383,2951,2711,3209,3643,4083,4826,5648,4814,4979,5343,6298,6722,4732,3885,2905,1531,505,80,26658,5046,82754
3802,新居浜・西条,38,愛媛県,220729,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,7892,9278,9960,9048,7445,9255,10507,12066,13892,16306,13335,13626,13570,15787,18262,13201,10584,8074,4312,1271,237,71728,2821,220729
3803,今治,38,愛媛県,158181,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,4817,5961,6584,6480,5128,6093,7146,8214,9305,11438,9655,9427,9857,12006,14842,11245,8394,6102,3200,967,174,56930,1146,158181
3804,松山,38,愛媛県,637742,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,22438,26631,27962,29572,27883,26508,29934,35148,40559,47002,39703,38460,39551,42956,46208,33756,25864,19263,10325,2861,462,181695,24696,637742
3805,八幡浜・大洲,38,愛媛県,131669,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3650,4625,5157,4815,2865,3802,4772,5987,7022,7979,7712,8601,9914,11540,12526,9171,8571,6917,3875,1097,175,53872,896,131669
3806,宇和島,38,愛媛県,103766,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2627,3443,3896,3539,2302,2864,3464,4379,5652,6699,6216,6894,7940,9672,10924,7398,6428,5219,2844,788,123,43396,455,103766
3901,安芸,39,高知県,43666,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,999,1261,1446,1155,1018,1254,1464,1871,2146,2569,2436,2942,3188,4065,4808,3668,3116,2375,1201,367,52,19652,265,43666
3902,中央,39,高知県,516816,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,17420,19901,21300,23780,21011,19863,22378,27330,32566,38000,31410,31604,32209,36006,41990,31145,23812,19289,10763,3298,573,166876,11168,516816
3903,高幡,39,高知県,50797,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1255,1648,1890,1990,1216,1393,1887,2205,2485,2942,2738,3047,3744,4634,4995,3933,3341,2945,1672,543,86,22149,208,50797
3904,幡多,39,高知県,80248,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2235,2623,2968,2474,1773,2369,2785,3782,4593,5250,4410,4973,5950,7199,8297,5701,4835,4053,2257,652,116,33110,953,80248
4001,福岡・糸島,40,福岡県,1711269,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,70877,74641,73124,78933,102891,101429,103284,113793,121776,129719,109834,95896,88023,93467,97220,67719,50779,35850,17483,5139,851,368508,78541,1711269
4002,粕屋,40,福岡県,292856,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,14533,16533,16495,14391,12725,13367,16322,20129,22773,23835,17869,15216,16147,18318,19236,13269,9378,6254,3073,865,137,70530,1991,292856
4003,宗像,40,福岡県,164128,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,7871,8541,7910,7459,6831,6645,9050,10689,10672,10952,8913,8818,10050,11510,12193,8890,6510,4608,2643,683,126,47163,2564,164128
4004,筑紫,40,福岡県,439695,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,19825,22538,23500,23321,20851,19039,22630,27434,31883,35441,29677,25763,24870,27064,28580,19716,14378,9451,4598,1205,212,105204,7719,439695
4005,朝倉,40,福岡県,81763,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3042,3699,3642,3495,3130,3056,3593,4480,5052,5220,4642,4858,5591,6825,6947,4719,3855,3008,1667,527,82,27630,633,81763
4006,久留米,40,福岡県,452986,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,17457,19787,20012,20734,20412,18893,20693,24380,27533,30151,27168,25993,26817,30648,31904,23547,18652,13389,6507,1944,348,126939,26017,452986
4007,八女・筑後,40,福岡県,129404,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,5019,5784,5995,5905,5145,5283,6119,7103,7791,8192,7966,7795,8810,9760,9843,7248,6315,4888,2445,755,114,41368,1129,129404
4008,有明,40,福岡県,211617,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,6961,8108,8749,9497,7896,7676,8748,10361,11696,13017,12367,13225,14768,17531,18813,13473,11714,8866,4595,1406,221,76619,1929,211617
4009,飯塚,40,福岡県,174715,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,6548,7544,7634,7991,8132,7085,8174,9549,10755,11102,9177,9389,11273,14568,15054,9964,8244,6258,3248,1055,199,58590,1772,174715
4010,直方・鞍手,40,福岡県,104741,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3755,4399,4581,4377,3966,4156,4852,5588,6142,6666,5658,5831,6814,8666,9285,6773,5623,4226,2220,683,109,37585,371,104741
4011,田川,40,福岡県,117958,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,4017,5019,5362,5299,4327,3992,4681,5903,6463,7231,6247,6239,8097,10580,11239,7713,6596,4971,2443,728,113,44383,698,117958
4012,北九州,40,福岡県,1070780,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,38069,42699,44834,47437,47324,45149,48065,56253,64121,74459,65473,61848,62982,74059,83593,64774,50359,36026,17312,4791,843,331757,40310,1070780
4013,京築,40,福岡県,183302,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,6914,8077,8084,8100,7634,7754,8769,10033,11042,12796,10738,10239,11390,13622,14900,11203,8826,6185,3095,903,132,58866,2866,183302
4101,中部,41,佐賀県,342893,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,13392,15267,16003,16929,15636,14739,16425,19336,21013,22568,20733,20728,21723,24540,23617,17299,14059,10822,5660,1608,281,97886,10515,342893
4102,東部,41,佐賀県,126243,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,5533,6085,6482,6382,5878,5641,6474,7544,8741,9218,7636,6980,7482,8617,8775,6417,4929,3455,1808,465,80,34546,1621,126243
4103,北部,41,佐賀県,122982,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,4782,5597,6247,6202,4313,4668,5495,6521,7444,7916,6768,7598,8750,10053,9708,6557,5899,4658,2420,727,115,40137,544,122982
